cell,n_atr,chi,u_enter,rho_base,lam,config_hash,equity_hash,wall_s,full_sharpe,full_max_drawdown,full_turnover,full_total_return,full_n_trades,full_psr,full_sr_period,full_halted,pareto_full,oos_sharpe,oos_max_drawdown,oos_turnover,oos_total_return,oos_n_trades,oos_psr,oos_sortino,oos_calmar,oos_sr_period,pareto_oos,feasible_oos,selected,run_id,persist_status,read_back_ok,run_metrics
48,14,2.0,0.2,0.0025,0.94,0318301a440e623ea74ad711b2186f2d2561584bc86fd42ffa8f288500e3e538,05c0f85dadf04cf101b57a6f4e3c597aba431f5c324809acac5e64ecd49d3f1b,7.308217249985319,-46.98323411944098,0.12000022400083588,2839.5115335508513,-0.11948031532450476,397.0,0.0,-0.06480600203805507,1.0,1,-116.70238742681975,0.3996504790108072,14911.147679538604,-0.3996504790108072,2142.0,0.0,-127.15799417578967,-2.497153004019397,-0.16097263841398496,0,0,0,57c70fef-8b0b-4db6-8175-aa3656ab1cb2,written,True,47
49,14,2.0,0.2,0.0025,0.97,2651188eb7c57746f557c303c2807545ba274422df64e81b8fd11124b66b57cc,26c02ed48976a88b22119545a05e91e38b49b1cf81b28f3d642f827f690abee7,7.322937250020914,-49.18430000216496,0.1201228112144117,2825.364373688073,-0.11965753309176341,424.0,0.0,-0.06784202718096197,1.0,0,-117.98593413045938,0.3959558149477045,14746.149573146458,-0.3959558149477045,2159.0,0.0,-128.11155388414167,-2.5200601385789763,-0.1627430897643655,0,0,0,f8a50e0e-724c-4096-a5e4-42fc33dbc861,written,True,47
50,14,2.0,0.2,0.005,0.94,852c7162e0c2a9dfb99f1233bf3e4a1a7944d23bfecb0414c3c4d0a2f867ca48,7f1ac106a34a879ba788f93df000753b3a47da90e00e26e6f7b5fe199119d965,7.48592154198559,-46.46888182406749,0.12020970851575252,2822.4264460790464,-0.11968992360401753,378.0,0.0,-0.064096533723943,1.0,0,-111.1634452779103,0.3959660688365666,14713.257793984838,-0.3959660688365666,2055.0,0.0,-121.1829849962767,-2.5199960100351446,-0.15333253651554277,0,0,0,b504b5f0-ee32-4fd7-9bb0-243a2821d0f8,written,True,47
51,14,2.0,0.2,0.005,0.97,1fdba640cfb058da9af05ea1ee09807d82293a9c30f15e9be1ecef57232c0e7b,54c47d202d9e8354f5c7f0f0ea2f11efcb9e71e3eb6e24aa5187a97ae7ddbeb0,7.379326458030846,-48.67222999780391,0.12013535405208187,2877.5197222534434,-0.11967008256207279,416.0,0.0,-0.06713570692931889,1.0,0,-114.89232707825565,0.40088487795724537,14929.34376703061,-0.40088487795724537,2087.0,0.0,-124.78210123520718,-2.4895879219689414,-0.15847594407532278,0,0,0,b36b5739-1643-4d12-b259-6c488696471c,written,True,47
52,14,2.0,0.25,0.0025,0.94,1f469a7176b02b1a50249f162c7f2780ac9eb1a97ac4d8a2236ec98513a851f2,8cc86903ec3e8a97fdaf935131791877b8cc5a111145c9db11d050ff0ebb0641,7.012596916989423,-47.24990769369482,0.12000095896349194,2715.6782335840276,-0.11948105072138082,371.0,0.0,-0.06517383640536695,1.0,1,-97.6855605173925,0.35496457558517425,13109.354930419295,-0.35486858352825523,1410.0,0.0,-108.19452626091946,-2.8035822960418804,-0.13474190852602835,0,0,0,8d148068-9f41-4bf2-8af1-27733f77a885,written,True,47
53,14,2.0,0.25,0.0025,0.97,7740a2f79fb617a49a355c542b00b52da4f9433b88052cfd468bc484cecb7903,02996160e70c0bea03304be1928fdaa93c367e6124320dd6b6e3ad76a57b4eb5,7.322435625013895,-49.99715086461801,0.12008942925849242,2703.9493971707107,-0.11962413348350132,424.0,0.0,-0.06896322744816473,1.0,0,-99.56892423455768,0.35324323971713734,13027.581672640497,-0.35315175180983394,1429.0,0.0,-110.11331666166035,-2.8167948131607266,-0.1373397133638716,0,0,0,848e4713-9327-48cd-a3c4-18cca02590a2,written,True,47
54,14,2.0,0.25,0.005,0.94,48e2a5d88b321d31c7b415370de5ed6505a2af4175883ddb245fbdcf9dfaa1c6,ef7db41be7d4cebf85bf81ce1ee5d13ccb3e57594b2847a436afce924b920d76,7.518416291975882,-46.91583296043881,0.1201500030426309,2707.6885870162523,-0.11963018285657623,364.0,0.0,-0.06471303271124038,1.0,0,-97.08284659926355,0.3625327754432577,13504.50092745286,-0.36243790966102685,1403.0,0.0,-107.7264103597298,-2.7468364241875887,-0.13391055921305148,0,0,0,50e1883f-359c-41c9-beed-45d965fae86f,written,True,47
55,14,2.0,0.25,0.005,0.97,0d879f3066dee8cd5366395ef46df4ac0a9ef42c20d07ad901d472931d8f3b3b,ea04e1b672df9f180b33d7187a634a765a2e58d582f2afe92b3895de1ddf8bbd,7.641143916989677,-49.798475295165275,0.12015900810386404,2707.534308164264,-0.11969374912209241,420.0,0.0,-0.06868918566283054,1.0,0,-99.53196004456281,0.3572919958531574,13224.673192303857,-0.3572010806684738,1428.0,0.0,-110.15047276601469,-2.7859021931360624,-0.13728872706169298,0,0,0,83d8d0b1-67e1-404d-834a-14a77a9039b0,written,True,47
56,14,2.0,0.3,0.0025,0.94,2bf233ec4ea4de4f267c8cdf5c6ba09cb29b7c11eb86757c7fc1f5bc3daf6543,a0b6d501bac61636f2e70c3cd7a99315316a60cdfd8c49da53710ee5737ac41c,7.255827125045471,-47.181216034489054,0.12015944571661774,2695.947813782865,-0.12002165149037392,350.0,0.0,-0.06507908703593934,1.0,0,-70.0009729548538,0.24741939775843869,8754.87461472428,-0.24730740118077454,750.0,0.0,-78.80236025811706,-3.914309632957054,-0.09655536237555351,0,0,0,547ed266-cdd3-41b4-961b-00a25edabdd4,written,True,47
57,14,2.0,0.3,0.0025,0.97,f1cab7863818a192c5aee2b85952fe47864702a558c25b9a366393964e97dc08,30fa534cbad42b759917ece8d551be9321743b805bd77e1d4aa93a8dccdcb6dd,7.594675666943658,-49.47505019432188,0.12004205814032742,2700.865115947549,-0.1199112763932988,411.0,0.0,-0.06824307146619753,1.0,0,-70.8185026870645,0.23342401612275965,8165.614224226302,-0.2333155790149306,750.0,0.0,-79.19139308806032,-4.115071954807727,-0.09768301640969533,0,0,0,57f6656b-e6e3-4692-b7dd-5e112e63636d,written,True,47
58,14,2.0,0.3,0.005,0.94,e063275466558f7756c2905107e3e2052c5afe0b74ef13cd4ddf38a700aff568,3fcd4ab5539ff026e9e9fe4376090a69dc613131423249b9012190b75336fbbe,7.385449792025611,-47.12411901935125,0.12010647638370853,2689.134505352526,-0.11996867386179311,348.0,0.0,-0.06500033065935656,1.0,0,-69.99268917358641,0.24831564755281044,8796.337032598052,-0.2482037843521021,750.0,0.0,-78.7917138244572,-3.9020091497827476,-0.09654393619862554,0,0,0,9690cf4e-a9f0-4080-8f3e-3ce9a3eca420,written,True,47
59,14,2.0,0.3,0.005,0.97,870303223c20733093b3fb18fc4d4654ebabf2713c7030c93a44c3d2a69cb81b,5ff2cf0a091200204f0c184361cdf46dfc89e21a2909c50c76cc6a51e5fa44d1,7.566191916004755,-49.473981071984305,0.12005889581266671,2701.8982477722534,-0.11992811656809876,411.0,0.0,-0.06824159677962717,1.0,0,-70.79337194738031,0.23358423996399513,8177.145145239295,-0.23347582552085988,750.0,0.0,-79.16788658062313,-4.112678249441501,-0.09764835249611604,0,0,0,287bd928-2405-4c77-a523-655392d6fc63,written,True,47
60,14,2.5,0.2,0.0025,0.94,555eb7aaa280ce1145758d7bf6485cc967a9abb2d2145b2e34871dde0928486c,90bb101aff1904861aabfaaebfd76c0f4e354d0686e22353eafecc3ae3e87628,7.6016988750197925,-49.79266257614651,0.12000787836357929,2749.1619396869196,-0.11957949441726445,422.0,0.0,-0.06868116792868267,1.0,0,-114.60054246666839,0.38227593370688095,14223.677795989935,-0.38227593370688095,2136.0,0.0,-126.52097222292265,-2.608465245826717,-0.15807347297073415,0,0,0,9774be94-dfd6-4acc-8b38-9327c14faf89,written,True,47
61,14,2.5,0.2,0.0025,0.97,98c843c1013e9da2874b13b52d4735e71efcce458980e1b2fa50c81de9da4e39,37e3f90fd9705eda517a26d250d4a323b8f08f8cc293640b797a1a0f913df4d7,7.477364540973213,-51.52032079914071,0.12013832093313537,2804.474811004248,-0.11971000048682401,455.0,0.0,-0.07106420146008652,1.0,0,-115.42995651088265,0.38225705472401394,14161.44176097208,-0.38225705472401394,2133.0,0.0,-127.19530129887094,-2.608591303400198,-0.15921751954920288,0,0,0,35805d9f-24c8-43d8-9cda-f7df4e55e38b,written,True,47
62,14,2.5,0.2,0.005,0.94,84133814ff0a4ff6cb5dcde8b1a9d94bb4809067d56784d1abf58d35d24ffe9a,698630079fd12abf948cb598d1350380790fbc42b99aeb4239a44bf2347eec97,7.180674834002275,-46.661923919479136,0.12006472117868339,2780.40920150972,-0.11954485060763742,366.0,0.0,-0.06436280501546103,1.0,0,-111.04947386924212,0.40407736192623245,14972.828503919673,-0.40407736192623245,1992.0,0.0,-122.35279572922332,-2.4702241083109047,-0.15317533083396595,0,0,0,2929c490-ff7c-4cb7-8c5c-7405e60fc427,written,True,47
63,14,2.5,0.2,0.005,0.97,e98942f6b7e4d21505596a223b40f1581ad8f3ba62bc766a77e09e60c579a622,f84445a6e7a41019c51f1f1d17fa7fe728ab74c5105904063b915d51bac97815,7.8542139590135776,-49.08183616064898,0.12012118286729034,2814.7349502356033,-0.11965590388357372,405.0,0.0,-0.0677006943832829,1.0,0,-112.92881105919096,0.3962193738500652,14595.520493814478,-0.3962193738500652,2042.0,0.0,-123.81871412336629,-2.5184128084888475,-0.15576758170908442,0,0,0,b2038b1f-c750-45e8-bd03-907ce26b3df1,written,True,47
64,14,2.5,0.25,0.0025,0.94,456e82ac470bb8bc5a7a4f268860bd55c806e61d57300f7d3841ce7e7ecf0ebd,a02ae257d1f4d735a9434a97fa5fd7956cbd9e51fe28d9540a1db25091e4eedf,7.468954667041544,-46.98812058552811,0.12026463305189306,2717.6201062391697,-0.1198363740948638,350.0,0.0,-0.06481274215156868,1.0,0,-94.36920425949177,0.32760157207194884,11726.270453906098,-0.32750150794256483,1372.0,0.0,-105.2708108178335,-3.028057447506676,-0.13016751524645842,0,0,0,ee0fbe82-c4f2-4566-b657-48b66d0e7987,written,True,47
65,14,2.5,0.25,0.0025,0.97,ea9ca1b6118e63cc3458720abd8c572aef6fea148669014dd6eea0dadf44a60e,4d22d16499ed2ac4e5b86979bf4e94d4adf2fc0435f0dc9aa4a0c6fefc43c328,7.372801875055302,-48.74656418389504,0.12014584786022553,2714.4846162932995,-0.1197175310780545,383.0,0.0,-0.06723823927954137,1.0,0,-96.53452487152971,0.33333332012771344,11961.432529123353,-0.3332390158341121,1387.0,0.0,-107.45078179416535,-2.978366577566175,-0.1331542353951829,0,0,0,60ed9548-7d7c-49f0-9fa7-1f6ba2ec7a3b,written,True,47
66,14,2.5,0.25,0.005,0.94,32f98f51f2a03ee778b59644a00f37152dd0fd851e479d74f41e790bbbc87cb9,7b2b7ab77b9687240dc34e6d01f28dfcd13be54743b658b2b271ac0f219c389c,7.424255208985414,-45.64598716864608,0.12009373361683584,2660.2191047405886,-0.11957388018649695,351.0,0.0,-0.06296147961973271,1.0,1,-93.72214342155034,0.3549345058843899,12968.207945879361,-0.35483850935259653,1353.0,0.0,-105.14422598602094,-2.803812095318967,-0.1292749963135179,0,0,0,647dcc38-6232-45c0-82c5-a059aa009340,written,True,47
67,14,2.5,0.25,0.005,0.97,73f8afa5cd9f91643110e94d61b522661fd5b0d5cae9d106f6f3abf454b55d30,4f91b27033d408ec8581bb1b66bf78b0af606b2f757f58023aeb1ab27f1ce8c5,7.554165709007066,-47.60987238654536,0.12017601655186261,2701.3265595585644,-0.11971076656414026,370.0,0.0,-0.0656703512378537,1.0,0,-96.53364635735737,0.3529207774700306,12847.775122315024,-0.35282924394836646,1374.0,0.0,-107.64315380117564,-2.8192825504528645,-0.13315302362267914,0,0,0,aa3da0f6-abea-4a00-af63-a95591d2b08e,written,True,47
68,14,2.5,0.3,0.0025,0.94,ee56811b50ce5932b974187a8c1f109b767fcf9c4a1294fd7786cd437609cece,0caa6ba1997ef4f2e37a68ae7bf8fbe2050f96413f25584d3940dec1ecaf4543,7.6420297919539735,-46.65258567310084,0.12027414183814733,2666.890854584123,-0.12013636557477547,352.0,0.0,-0.06434992436930786,1.0,0,-68.74970380248102,0.23963518769055825,8310.979479026202,-0.23952203269227468,740.0,0.0,-78.09395696208459,-4.023912761145336,-0.0948294328443365,1,0,0,7d65086f-4d98-448e-88fb-0a8b954f64cb,written,True,47
69,14,2.5,0.3,0.0025,0.97,5bba3e27aa18f0281e32ce8b9ed8cb6e16c4166ae984b49a84fedcfd5f0b7bf2,4c4bad17459ad332cdc35faf77bf671620dd57e28735e10dc6f2c4495dac604f,7.596684666001238,-47.32525273213244,0.12012543246105212,2677.951607983247,-0.11999466310534224,404.0,0.0,-0.06527776306784686,1.0,0,-69.35519988001872,0.230169254039852,7921.1590815723375,-0.23006035652497347,740.0,0.0,-78.43768686313373,-4.164195465544305,-0.09566461970982956,1,0,0,b5fb49da-032e-421f-b05e-84d5c7f95d67,written,True,47
