cell,n_atr,chi,u_enter,rho_base,lam,config_hash,equity_hash,wall_s,full_sharpe,full_max_drawdown,full_turnover,full_total_return,full_n_trades,full_psr,full_sr_period,full_halted,pareto_full,oos_sharpe,oos_max_drawdown,oos_turnover,oos_total_return,oos_n_trades,oos_psr,oos_sortino,oos_calmar,oos_sr_period,pareto_oos,feasible_oos,selected,run_id,persist_status,read_back_ok,run_metrics
58,14,2.0,0.3,0.005,0.94,e063275466558f7756c2905107e3e2052c5afe0b74ef13cd4ddf38a700aff568,64df1f71cda4402b09e8820483b003a6f58c3a868842f504add5ab529109ca0e,6.1105817499919794,-47.09313346869255,0.12016347061943722,2962.833673842442,-0.12016347061943722,299.0,0.0,-0.06495759095237869,1.0,0,-78.20613467387389,0.26233261201942215,9339.132524605267,-0.26233261201942215,696.0,0.0,-84.63423789371177,-3.7179328587011486,-0.10787309596821311,0,0,0,1bc3efb0-02ff-48b2-ab2a-9157d7b6e41e,written,True,47
59,14,2.0,0.3,0.005,0.97,870303223c20733093b3fb18fc4d4654ebabf2713c7030c93a44c3d2a69cb81b,b32e281d1826f2e9f1956a4e420485d7f1ec83e3fde833d847271923d3c2dc54,6.2633674159878865,-47.74482604047939,0.12016896468875438,2954.7784997398717,-0.12016896468875438,316.0,0.0,-0.0658564986356607,1.0,0,-78.9070173668196,0.24602429437808238,8660.390233510057,-0.24602429437808238,697.0,0.0,-84.99391181732587,-3.9338227377617385,-0.10883985370804869,0,0,0,d7531be5-ad06-46e1-a533-ff2dc8e79f19,written,True,47
60,14,2.5,0.2,0.0025,0.94,555eb7aaa280ce1145758d7bf6485cc967a9abb2d2145b2e34871dde0928486c,289ae37a1a328f6c852577d89e60de6bf55f7bebf7de83cc4e56b5f24d1f0b2d,6.381379375001416,-49.732577142499515,0.12010063537999993,2935.567236639524,-0.12010063537999993,353.0,0.0,-0.06859828949750688,1.0,0,-125.40455631407427,0.40372797231346214,15384.511636380217,-0.40372797231346214,2025.0,0.0,-134.05407627849416,-2.472329268847304,-0.1729759154384919,0,0,0,7308b0f4-9229-467e-a2e8-a893a2568cf9,written,True,47
61,14,2.5,0.2,0.0025,0.97,98c843c1013e9da2874b13b52d4735e71efcce458980e1b2fa50c81de9da4e39,c0f383db0ec0549e2dc3d346ca5ba962eef78036149ec57f1201a3534b495887,6.213124083005823,-51.519614139323735,0.12020549846400008,2898.6454559660174,-0.12020549846400008,373.0,0.0,-0.07106322673371024,1.0,0,-127.35857927144738,0.4050870075649571,15456.39373090165,-0.4050870075649571,2045.0,0.0,-136.20637862465287,-2.4641599608812528,-0.17567118361513556,0,0,0,fd367f18-ab68-4119-80a4-01f49e1397c6,written,True,47
62,14,2.5,0.2,0.005,0.94,84133814ff0a4ff6cb5dcde8b1a9d94bb4809067d56784d1abf58d35d24ffe9a,3ce3c78b8f764fafc270eea4ad620bd62286b7d08a476062bb58e4fd529db411,6.781589457998052,-48.08664985002466,0.1200882863160001,2973.057010805971,-0.1200882863160001,322.0,0.0,-0.06632799096506764,1.0,0,-122.97235448347,0.42040246166488804,16129.583698201484,-0.42040246166488804,1874.0,0.0,-131.51498080438265,-2.3755543342680707,-0.16962107450969596,0,0,0,ff981646-f130-4a44-993e-a0d2309e8315,written,True,47
63,14,2.5,0.2,0.005,0.97,e98942f6b7e4d21505596a223b40f1581ad8f3ba62bc766a77e09e60c579a622,8e530a15b395f8e09f6b50fbe4ad331985904c920d20bc4505838a85846a9bbd,6.529653042030986,-50.46251549040224,0.12017485134399997,2928.49254557776,-0.12017485134399997,355.0,0.0,-0.06960512495590851,1.0,0,-125.50114336233997,0.4177398680476758,15923.024660420037,-0.4177398680476758,1935.0,0.0,-134.4057674228187,-2.3905156433948025,-0.17310914212167092,0,0,0,846e42b1-efd8-4820-b7b4-9106914e7a91,written,True,47
64,14,2.5,0.25,0.0025,0.94,456e82ac470bb8bc5a7a4f268860bd55c806e61d57300f7d3841ce7e7ecf0ebd,4caa1da649323963f187357a33d4db33bb1a3c52bfb3d63371ea65cc9d4a1a5b,6.275854707986582,-45.615641786783364,0.12012600327724199,2949.770504545474,-0.12012600327724199,319.0,0.0,-0.06291962292519693,1.0,1,-105.24060280638098,0.367512920596888,14066.377050539722,-0.367512920596888,1350.0,0.0,-114.41687456663625,-2.7106686516312926,-0.14516290433770632,0,0,0,cecacc38-6010-4de7-aff5-bd0d023075d8,written,True,47
65,14,2.5,0.25,0.0025,0.97,ea9ca1b6118e63cc3458720abd8c572aef6fea148669014dd6eea0dadf44a60e,21e3b20ac92a6be8f694304fc5dc1ce4ce7ebead8a39c03027b9920691815dad,6.392293458979111,-46.97864459113918,0.12010466501790051,2917.677254124652,-0.12010466501790051,347.0,0.0,-0.06479967150364095,1.0,0,-105.41137033769371,0.3577221859777503,13602.925190529035,-0.3577221859777503,1354.0,0.0,-114.84662699406611,-2.7826787306034757,-0.14539845136186716,0,0,0,c419f14c-8886-4fea-8462-a1a04cf76d7b,written,True,47
66,14,2.5,0.25,0.005,0.94,32f98f51f2a03ee778b59644a00f37152dd0fd851e479d74f41e790bbbc87cb9,e03cdeefc8ecb8d98cbd07cb05cda184f75b55928ca50f785f42993fcfb49987,6.483659333025571,-45.26397713236213,0.12031722246924204,2936.402678398822,-0.12031722246924204,308.0,0.0,-0.062434556693843034,1.0,1,-104.31569458980576,0.3880287669318786,14969.169692839547,-0.3880287669318786,1322.0,0.0,-114.20705303559679,-2.5705821097715553,-0.14388713852694904,0,0,0,475e0684-3731-480e-b46d-c44559783a97,written,True,47
67,14,2.5,0.25,0.005,0.97,73f8afa5cd9f91643110e94d61b522661fd5b0d5cae9d106f6f3abf454b55d30,96c17992cf47074cdcb180594d7a05763746bca80444c3e5f1689113ca5c0d76,6.531451749964617,-46.78733062242628,0.12008586450590064,2915.9319157743757,-0.12008586450590064,340.0,0.0,-0.06453578389184314,1.0,1,-104.78809865400228,0.3712974296142004,14326.745013747526,-0.3712974296142004,1346.0,0.0,-114.91293507514844,-2.683759395619264,-0.14453874583583026,0,0,0,cdc81b9f-fc72-40e1-b756-1b46fdbc93b8,written,True,47
68,14,2.5,0.3,0.0025,0.94,ee56811b50ce5932b974187a8c1f109b767fcf9c4a1294fd7786cd437609cece,373a7825e5e7cbe859bf11c1f20ee3efedeb73892db6052f7879220ce6a7b6da,6.265242540976033,-45.88991065045583,0.12018823193793327,2969.244924293225,-0.12018823193793327,299.0,0.0,-0.06329793380292295,1.0,0,-77.77186286419801,0.2570519708747421,9067.512553020913,-0.2570519708747421,691.0,0.0,-84.84566034056319,-3.785610025575618,-0.10727408612331016,0,0,0,faf92b42-e4c4-4656-8564-9e82d74b2cdf,written,True,47
69,14,2.5,0.3,0.0025,0.97,5bba3e27aa18f0281e32ce8b9ed8cb6e16c4166ae984b49a84fedcfd5f0b7bf2,a9321bc4c8d1b4b275d6efeeae082a5e22027f6ec7a1e3ef2fb62e91adbd6120,6.098268333997112,-46.355567550081915,0.12027933181688388,2978.886321925827,-0.12027933181688388,314.0,0.0,-0.06394023445658772,1.0,0,-77.98839809394644,0.24796084590777856,8739.950157246505,-0.24796084590777856,691.0,0.0,-84.93813461964865,-3.9070988523625987,-0.10757276250869295,0,0,0,46ce4d4c-58c9-4aa6-ba2b-3ff6857bfec8,written,True,47
70,14,2.5,0.3,0.005,0.94,412912ceb37a3d0d4c377b39460233f72afd52f3748e1332bab382793270b487,1e56a5b2ee19f64e0d50baf48f564be9ef0992aea39f13373b01e37972fb75b9,6.652330707991496,-45.78770832006089,0.12011522822993315,2969.7586336831464,-0.12011522822993315,298.0,0.0,-0.06315696171881671,1.0,0,-77.80027623296438,0.26165275907697916,9245.589971658981,-0.26165275907697916,689.0,0.0,-85.06301792080983,-3.726530552336764,-0.10731327790882028,0,0,0,21cc5e28-93b1-4056-a869-29664516f11e,written,True,47
71,14,2.5,0.3,0.005,0.97,7fcb07d5d84890312473467358539e52d504ebf7a875afc029a7a6942bdcd804,e41bd8cbe6e186d9a80175ff4be5f147841fc6d4c01bae0225d06f5fed4295b4,6.34705749998102,-46.320673779454005,0.12025968676088394,2974.4801073368612,-0.12025968676088394,313.0,0.0,-0.06389210397317573,1.0,0,-78.24645346275008,0.24567069801222907,8601.112945386281,-0.24567069801222907,691.0,0.0,-85.18480798085463,-3.9387351679726326,-0.10792870941337185,0,0,0,fdd4219d-60e3-429f-89e7-8f36895d80a9,written,True,47
72,21,1.5,0.2,0.0025,0.94,56bdf0bf4722662d8e497f970d2c0edd328fa71d0197b52c65e3dfc8c8724496,d30eeb6e8ad7393118c9ff5d74d7f6c4f8f2a20a08199917d28cb8479ae6aaf2,6.4708616670104675,-49.28107386371427,0.12021929327788006,2979.041069728514,-0.12021929327788006,322.0,0.0,-0.06797551154376363,1.0,0,-127.49796763976266,0.42726198543126936,16824.174621268452,-0.42726198543126936,1994.0,0.0,-133.778947072337,-2.3378295953021717,-0.17586344800583623,0,0,0,11e54fe6-5751-4c93-adca-e4a95a499e0d,written,True,47
73,21,1.5,0.2,0.0025,0.97,4487d4bb3081fba5f4e3582ce1c99d92f463bd1ffafe3810feb2a1e82d32f01d,36cc6b562d22f51475d59aee94e42115dfd9b4d07b42a920439210729c93a629,5.95225820899941,-51.103743442267486,0.12022036920869483,2935.3945008433066,-0.12022036920869483,343.0,0.0,-0.0704895983374087,1.0,0,-130.00010059690652,0.4196635290529256,16480.065995240122,-0.4196635290529256,2081.0,0.0,-136.32229114468151,-2.3796883346960653,-0.1793147479548334,0,0,0,9a7e1353-c568-4b63-acd4-d5690177284a,written,True,47
